frame_id,student_id,behavior_label,confidence,cx,cy,timestamp
123,13,Useing-Phone,0.87,490,107,2026-04-14 17:35:44
123,31,Head-down,0.81,512,80,2026-04-14 17:35:44
123,10,Useing-Phone,0.92,88,351,2026-04-14 17:35:44
123,6,Writing,0.94,170,320,2026-04-14 17:35:44
123,22,Useing-Phone,0.9,490,208,2026-04-14 17:35:44
123,25,Reading,0.93,688,201,2026-04-14 17:35:44
123,7,Useing-Phone,0.82,496,307,2026-04-14 17:35:44
123,2,Sleeping,0.94,115,421,2026-04-14 17:35:44
123,26,Sleeping,0.85,834,82,2026-04-14 17:35:44
123,12,Useing-Phone,0.9,587,139,2026-04-14 17:35:44
123,8,Useing-Phone,0.91,623,217,2026-04-14 17:35:44
123,21,Useing-Phone,0.88,628,122,2026-04-14 17:35:44
123,1,Writing,0.92,987,190,2026-04-14 17:35:44
123,33,Writing,0.93,720,257,2026-04-14 17:35:44
123,14,Useing-Phone,0.83,681,117,2026-04-14 17:35:44
123,67,Writing,0.89,933,123,2026-04-14 17:35:44
123,29,Reading,0.9,781,70,2026-04-14 17:35:44
123,19,Reading,0.91,800,90,2026-04-14 17:35:44
123,11,Useing-Phone,0.94,350,220,2026-04-14 17:35:44
123,52,Useing-Phone,0.95,279,335,2026-04-14 17:35:44
123,68,Useing-Phone,0.94,150,490,2026-04-14 17:35:44
123,70,Useing-Phone,0.93,251,456,2026-04-14 17:35:44
123,58,Writing,0.94,666,306,2026-04-14 17:35:44
123,61,Reading,0.89,1040,141,2026-04-14 17:35:44
123,37,Reading,0.87,73,308,2026-04-14 17:35:44
123,36,Reading,0.9,960,116,2026-04-14 17:35:44
123,15,Reading,0.87,636,156,2026-04-14 17:35:44
123,34,Writing,0.93,198,258,2026-04-14 17:35:44
123,56,Reading,0.91,855,105,2026-04-14 17:35:44
124,9,Useing-Phone,0.93,432,184,2026-04-14 17:35:44
124,16,Sleeping,0.93,562,244,2026-04-14 17:35:44
124,17,Reading,0.89,134,287,2026-04-14 17:35:44
124,23,Reading,0.89,437,116,2026-04-14 17:35:44
124,32,Reading,0.92,396,126,2026-04-14 17:35:44
124,35,Reading,0.91,564,90,2026-04-14 17:35:44
124,38,Reading,0.86,398,106,2026-04-14 17:35:44
124,24,Useing-Phone,0.94,792,167,2026-04-14 17:35:44
124,27,Head-down,0.88,421,244,2026-04-14 17:35:44
124,20,Reading,0.88,747,77,2026-04-14 17:35:44
124,48,Reading,0.94,731,184,2026-04-14 17:35:44
124,13,Useing-Phone,0.87,490,107,2026-04-14 17:35:44
124,31,Head-down,0.81,512,80,2026-04-14 17:35:44
124,10,Useing-Phone,0.92,88,352,2026-04-14 17:35:44
124,6,Writing,0.94,170,320,2026-04-14 17:35:44
124,22,Useing-Phone,0.9,490,208,2026-04-14 17:35:44
124,25,Reading,0.93,688,202,2026-04-14 17:35:44
124,7,Useing-Phone,0.82,496,306,2026-04-14 17:35:44
124,2,Sleeping,0.94,115,420,2026-04-14 17:35:44
124,26,Sleeping,0.85,834,82,2026-04-14 17:35:44
124,12,Useing-Phone,0.9,587,139,2026-04-14 17:35:44
124,8,Useing-Phone,0.91,623,217,2026-04-14 17:35:44
124,21,Useing-Phone,0.88,628,122,2026-04-14 17:35:44
124,1,Writing,0.92,987,190,2026-04-14 17:35:44
124,33,Writing,0.93,720,257,2026-04-14 17:35:44
124,14,Useing-Phone,0.82,681,117,2026-04-14 17:35:44
124,67,Writing,0.89,933,123,2026-04-14 17:35:44
124,29,Head-down,0.9,782,70,2026-04-14 17:35:44
124,19,Reading,0.91,800,90,2026-04-14 17:35:44
124,11,Useing-Phone,0.94,350,221,2026-04-14 17:35:44
124,52,Useing-Phone,0.95,279,334,2026-04-14 17:35:44
124,68,Useing-Phone,0.94,150,490,2026-04-14 17:35:44
124,70,Useing-Phone,0.93,251,456,2026-04-14 17:35:44
124,58,Writing,0.94,666,306,2026-04-14 17:35:44
124,61,Reading,0.89,1041,140,2026-04-14 17:35:44
124,37,Reading,0.87,73,307,2026-04-14 17:35:44
124,36,Reading,0.9,959,117,2026-04-14 17:35:44
124,15,Reading,0.88,636,155,2026-04-14 17:35:44
124,34,Writing,0.93,198,258,2026-04-14 17:35:44
124,56,Reading,0.91,855,105,2026-04-14 17:35:44
125,9,Useing-Phone,0.93,432,184,2026-04-14 17:35:44
125,16,Sleeping,0.93,562,243,2026-04-14 17:35:44
125,17,Reading,0.89,134,284,2026-04-14 17:35:44
125,23,Reading,0.89,437,116,2026-04-14 17:35:44
125,32,Reading,0.91,396,126,2026-04-14 17:35:44
125,35,Reading,0.89,563,90,2026-04-14 17:35:44
125,38,Reading,0.86,398,106,2026-04-14 17:35:44
125,24,Useing-Phone,0.93,792,167,2026-04-14 17:35:44
125,27,Head-down,0.75,421,243,2026-04-14 17:35:44
125,20,Reading,0.88,747,77,2026-04-14 17:35:44
125,48,Reading,0.94,732,184,2026-04-14 17:35:44
125,31,Head-down,0.82,513,81,2026-04-14 17:35:44
125,10,Useing-Phone,0.92,88,352,2026-04-14 17:35:44
125,6,Writing,0.94,171,320,2026-04-14 17:35:44
125,22,Useing-Phone,0.89,489,208,2026-04-14 17:35:44
125,25,Reading,0.94,688,201,2026-04-14 17:35:44
125,2,Sleeping,0.94,115,420,2026-04-14 17:35:44
125,26,Sleeping,0.89,836,82,2026-04-14 17:35:44
125,12,Useing-Phone,0.92,588,138,2026-04-14 17:35:44
125,8,Useing-Phone,0.92,627,219,2026-04-14 17:35:44
125,1,Writing,0.95,987,189,2026-04-14 17:35:44
125,33,Writing,0.93,720,257,2026-04-14 17:35:44
125,14,Useing-Phone,0.92,682,117,2026-04-14 17:35:44
125,67,Writing,0.91,938,122,2026-04-14 17:35:44
125,29,Head-down,0.92,782,69,2026-04-14 17:35:44
125,19,Reading,0.91,800,90,2026-04-14 17:35:44
125,11,Useing-Phone,0.95,350,220,2026-04-14 17:35:44
125,52,Useing-Phone,0.95,279,334,2026-04-14 17:35:44
125,68,Useing-Phone,0.94,150,490,2026-04-14 17:35:44
125,70,Useing-Phone,0.93,251,456,2026-04-14 17:35:44
125,58,Writing,0.94,666,306,2026-04-14 17:35:44
125,61,Reading,0.9,1041,142,2026-04-14 17:35:44
125,37,Reading,0.84,71,305,2026-04-14 17:35:44
125,34,Writing,0.94,199,258,2026-04-14 17:35:44
125,56,Reading,0.92,858,106,2026-04-14 17:35:44
125,59,Writing,0.93,906,149,2026-04-14 17:35:44
126,9,Useing-Phone,0.92,432,184,2026-04-14 17:35:44
126,16,Sleeping,0.87,560,243,2026-04-14 17:35:44
126,17,Reading,0.86,132,281,2026-04-14 17:35:44
126,23,Reading,0.86,438,116,2026-04-14 17:35:44
126,32,Reading,0.9,397,126,2026-04-14 17:35:44
126,35,Reading,0.89,563,90,2026-04-14 17:35:44
126,38,Reading,0.87,398,105,2026-04-14 17:35:44
126,24,Useing-Phone,0.94,792,167,2026-04-14 17:35:44
126,27,Head-down,0.95,420,243,2026-04-14 17:35:44
126,20,Reading,0.89,747,77,2026-04-14 17:35:44
126,48,Reading,0.94,732,184,2026-04-14 17:35:44
126,31,Head-down,0.79,513,82,2026-04-14 17:35:44
126,10,Useing-Phone,0.92,89,351,2026-04-14 17:35:44
126,6,Writing,0.94,171,320,2026-04-14 17:35:44
126,22,Useing-Phone,0.86,488,209,2026-04-14 17:35:44
126,25,Reading,0.94,688,200,2026-04-14 17:35:44
126,2,Sleeping,0.94,115,420,2026-04-14 17:35:44
126,26,Sleeping,0.89,836,82,2026-04-14 17:35:44
126,12,Useing-Phone,0.91,588,138,2026-04-14 17:35:44
126,8,Useing-Phone,0.93,629,220,2026-04-14 17:35:44
126,1,Writing,0.95,986,190,2026-04-14 17:35:44
126,33,Writing,0.94,720,258,2026-04-14 17:35:44
126,14,Useing-Phone,0.92,682,117,2026-04-14 17:35:44
126,67,Writing,0.91,940,122,2026-04-14 17:35:44
126,29,Head-down,0.91,782,69,2026-04-14 17:35:44
126,19,Reading,0.9,800,89,2026-04-14 17:35:44
126,11,Useing-Phone,0.93,351,220,2026-04-14 17:35:44
126,52,Useing-Phone,0.94,279,335,2026-04-14 17:35:44
126,68,Useing-Phone,0.94,151,490,2026-04-14 17:35:44
126,70,Useing-Phone,0.93,251,456,2026-04-14 17:35:44
126,58,Sleeping,0.94,666,306,2026-04-14 17:35:44
126,61,Reading,0.9,1041,143,2026-04-14 17:35:44
126,37,Reading,0.83,68,303,2026-04-14 17:35:44
126,34,Writing,0.94,200,258,2026-04-14 17:35:44
126,56,Reading,0.92,859,106,2026-04-14 17:35:44
126,59,Writing,0.92,906,148,2026-04-14 17:35:44
126,13,Useing-Phone,0.77,489,107,2026-04-14 17:35:44
127,9,Useing-Phone,0.92,432,184,2026-04-14 17:35:44
127,16,Sleeping,0.92,560,236,2026-04-14 17:35:44
127,17,Reading,0.88,129,275,2026-04-14 17:35:44
127,23,Reading,0.87,439,116,2026-04-14 17:35:44
127,32,Reading,0.9,397,126,2026-04-14 17:35:44
127,35,Reading,0.89,561,91,2026-04-14 17:35:44
127,38,Reading,0.86,398,105,2026-04-14 17:35:44
127,24,Useing-Phone,0.94,790,167,2026-04-14 17:35:44
127,27,Head-down,0.96,420,244,2026-04-14 17:35:44
127,20,Reading,0.88,746,77,2026-04-14 17:35:44
127,48,Reading,0.93,732,185,2026-04-14 17:35:44
127,31,Head-down,0.84,512,82,2026-04-14 17:35:44
127,10,Useing-Phone,0.93,90,351,2026-04-14 17:35:44
127,6,Writing,0.94,172,320,2026-04-14 17:35:44
127,22,Useing-Phone,0.86,487,209,2026-04-14 17:35:44
127,25,Reading,0.93,688,198,2026-04-14 17:35:44
127,2,Sleeping,0.93,115,421,2026-04-14 17:35:44
127,26,Sleeping,0.89,836,82,2026-04-14 17:35:44
127,12,Useing-Phone,0.94,587,139,2026-04-14 17:35:44
127,8,Useing-Phone,0.91,624,219,2026-04-14 17:35:44
127,1,Writing,0.94,985,193,2026-04-14 17:35:44
127,33,Writing,0.93,719,258,2026-04-14 17:35:44
127,14,Useing-Phone,0.93,683,119,2026-04-14 17:35:44
127,29,Head-down,0.86,781,70,2026-04-14 17:35:44
127,19,Reading,0.91,800,89,2026-04-14 17:35:44
127,11,Useing-Phone,0.94,351,221,2026-04-14 17:35:44
127,52,Useing-Phone,0.95,279,335,2026-04-14 17:35:44
127,68,Useing-Phone,0.94,151,491,2026-04-14 17:35:44
127,70,Useing-Phone,0.93,252,457,2026-04-14 17:35:44
127,58,Sleeping,0.93,666,306,2026-04-14 17:35:44
127,61,Reading,0.92,1039,141,2026-04-14 17:35:44
127,34,Writing,0.93,200,258,2026-04-14 17:35:44
127,56,Reading,0.92,859,106,2026-04-14 17:35:44
127,59,Reading,0.95,906,151,2026-04-14 17:35:44
127,13,Useing-Phone,0.89,489,107,2026-04-14 17:35:44
127,36,Reading,0.89,959,117,2026-04-14 17:35:44
128,9,Useing-Phone,0.92,432,185,2026-04-14 17:35:44
128,16,Sleeping,0.94,559,234,2026-04-14 17:35:44
128,17,Reading,0.89,134,277,2026-04-14 17:35:44
128,23,Reading,0.88,439,116,2026-04-14 17:35:44
128,32,Reading,0.9,397,126,2026-04-14 17:35:44
128,35,Reading,0.89,560,91,2026-04-14 17:35:44
128,38,Reading,0.87,398,105,2026-04-14 17:35:44
128,24,Useing-Phone,0.94,790,167,2026-04-14 17:35:44
128,27,Head-down,0.95,420,244,2026-04-14 17:35:44
128,20,Reading,0.89,746,77,2026-04-14 17:35:44
128,48,Reading,0.93,732,185,2026-04-14 17:35:44
128,31,Head-down,0.84,512,82,2026-04-14 17:35:44
128,10,Useing-Phone,0.93,90,351,2026-04-14 17:35:44
128,6,Writing,0.95,172,320,2026-04-14 17:35:44
128,22,Useing-Phone,0.85,487,209,2026-04-14 17:35:44
128,25,Reading,0.93,687,198,2026-04-14 17:35:44
128,2,Sleeping,0.94,115,420,2026-04-14 17:35:44
128,26,Sleeping,0.89,836,83,2026-04-14 17:35:44
128,12,Useing-Phone,0.94,587,140,2026-04-14 17:35:44
128,8,Useing-Phone,0.92,622,219,2026-04-14 17:35:44
128,1,Writing,0.94,984,195,2026-04-14 17:35:44
128,33,Writing,0.95,720,259,2026-04-14 17:35:44
128,14,Useing-Phone,0.92,683,120,2026-04-14 17:35:44
128,29,Head-down,0.88,781,70,2026-04-14 17:35:44
128,19,Reading,0.91,800,89,2026-04-14 17:35:44
128,11,Head-down,0.94,352,221,2026-04-14 17:35:44
128,52,Useing-Phone,0.95,279,336,2026-04-14 17:35:44
128,68,Useing-Phone,0.94,152,492,2026-04-14 17:35:44
128,70,Useing-Phone,0.93,252,457,2026-04-14 17:35:44
128,58,Sleeping,0.94,666,306,2026-04-14 17:35:44
128,61,Reading,0.92,1039,141,2026-04-14 17:35:44
128,34,Writing,0.94,200,258,2026-04-14 17:35:44
128,56,Reading,0.92,858,105,2026-04-14 17:35:44
128,59,Reading,0.95,906,153,2026-04-14 17:35:44
128,13,Useing-Phone,0.89,489,107,2026-04-14 17:35:44
128,75,Reading,0.91,489,159,2026-04-14 17:35:44
128,36,Reading,0.89,960,117,2026-04-14 17:35:44
129,9,Useing-Phone,0.92,432,185,2026-04-14 17:35:44
129,16,Sleeping,0.94,559,234,2026-04-14 17:35:44
129,17,Reading,0.88,136,279,2026-04-14 17:35:44
129,23,Reading,0.88,439,115,2026-04-14 17:35:44
129,32,Reading,0.9,397,126,2026-04-14 17:35:44
129,35,Reading,0.9,560,91,2026-04-14 17:35:44
129,38,Reading,0.87,398,105,2026-04-14 17:35:44
129,24,Useing-Phone,0.93,790,166,2026-04-14 17:35:44
129,27,Head-down,0.95,420,244,2026-04-14 17:35:44
129,20,Reading,0.89,746,77,2026-04-14 17:35:44
129,48,Reading,0.93,731,185,2026-04-14 17:35:44
129,31,Head-down,0.86,511,82,2026-04-14 17:35:44
129,10,Useing-Phone,0.92,90,351,2026-04-14 17:35:44
129,6,Writing,0.94,172,320,2026-04-14 17:35:44
129,22,Useing-Phone,0.86,487,209,2026-04-14 17:35:44
129,25,Reading,0.9,682,197,2026-04-14 17:35:44
129,2,Sleeping,0.93,115,421,2026-04-14 17:35:44
129,26,Sleeping,0.9,836,83,2026-04-14 17:35:44
129,12,Useing-Phone,0.93,587,140,2026-04-14 17:35:44
129,8,Useing-Phone,0.92,621,218,2026-04-14 17:35:44
129,1,Writing,0.95,983,196,2026-04-14 17:35:44
129,33,Writing,0.95,720,258,2026-04-14 17:35:44
129,14,Useing-Phone,0.92,683,120,2026-04-14 17:35:44
129,29,Head-down,0.91,781,70,2026-04-14 17:35:44
129,19,Reading,0.91,800,88,2026-04-14 17:35:44
129,11,Head-down,0.94,352,221,2026-04-14 17:35:44
129,52,Useing-Phone,0.95,279,336,2026-04-14 17:35:44
129,68,Useing-Phone,0.94,153,491,2026-04-14 17:35:44
129,70,Useing-Phone,0.94,252,457,2026-04-14 17:35:44
129,58,Sleeping,0.93,666,306,2026-04-14 17:35:44
129,61,Reading,0.89,1040,141,2026-04-14 17:35:44
129,34,Useing-Phone,0.93,200,258,2026-04-14 17:35:44
129,56,Reading,0.91,859,105,2026-04-14 17:35:44
129,59,Reading,0.93,907,153,2026-04-14 17:35:44
129,13,Useing-Phone,0.89,489,107,2026-04-14 17:35:44
129,75,Reading,0.9,489,159,2026-04-14 17:35:44
129,36,Reading,0.89,960,117,2026-04-14 17:35:44
130,9,Useing-Phone,0.92,432,185,2026-04-14 17:35:44
130,16,Sleeping,0.94,559,234,2026-04-14 17:35:44
130,17,Reading,0.88,137,279,2026-04-14 17:35:44
130,23,Reading,0.88,439,115,2026-04-14 17:35:44
130,32,Reading,0.9,397,126,2026-04-14 17:35:44
130,35,Reading,0.9,560,90,2026-04-14 17:35:44
130,38,Reading,0.86,398,105,2026-04-14 17:35:44
130,24,Useing-Phone,0.93,790,166,2026-04-14 17:35:44
130,27,Head-down,0.96,420,244,2026-04-14 17:35:44
130,20,Reading,0.89,746,77,2026-04-14 17:35:44
130,48,Reading,0.93,730,185,2026-04-14 17:35:44
130,31,Head-down,0.86,511,82,2026-04-14 17:35:44
130,10,Useing-Phone,0.92,90,351,2026-04-14 17:35:44
130,6,Writing,0.94,172,320,2026-04-14 17:35:44
130,22,Useing-Phone,0.86,487,209,2026-04-14 17:35:44
130,25,Reading,0.9,679,197,2026-04-14 17:35:44
130,2,Sleeping,0.93,115,421,2026-04-14 17:35:44
130,26,Sleeping,0.9,836,83,2026-04-14 17:35:44
130,12,Useing-Phone,0.93,587,140,2026-04-14 17:35:44
130,8,Useing-Phone,0.93,620,218,2026-04-14 17:35:44
130,1,Writing,0.95,982,197,2026-04-14 17:35:44
130,33,Writing,0.95,721,258,2026-04-14 17:35:44
130,14,Useing-Phone,0.92,683,120,2026-04-14 17:35:44
130,29,Head-down,0.91,781,70,2026-04-14 17:35:44
130,19,Reading,0.91,800,88,2026-04-14 17:35:44
130,11,Head-down,0.94,352,221,2026-04-14 17:35:44
130,52,Useing-Phone,0.95,279,336,2026-04-14 17:35:44
130,68,Useing-Phone,0.94,153,491,2026-04-14 17:35:44
130,70,Useing-Phone,0.94,252,457,2026-04-14 17:35:44
130,58,Sleeping,0.94,666,306,2026-04-14 17:35:44
130,61,Reading,0.89,1040,141,2026-04-14 17:35:44
130,34,Useing-Phone,0.93,200,258,2026-04-14 17:35:44
130,56,Reading,0.92,859,105,2026-04-14 17:35:44
130,59,Reading,0.93,907,153,2026-04-14 17:35:44
130,13,Reading,0.89,489,107,2026-04-14 17:35:44
130,75,Reading,0.9,490,159,2026-04-14 17:35:44
130,36,Reading,0.89,959,117,2026-04-14 17:35:44
131,9,Useing-Phone,0.93,432,184,2026-04-14 17:35:44
131,16,Sleeping,0.92,558,232,2026-04-14 17:35:44
131,17,Reading,0.91,139,281,2026-04-14 17:35:44
131,23,Reading,0.92,437,115,2026-04-14 17:35:44
131,32,Reading,0.92,397,125,2026-04-14 17:35:44
131,35,Reading,0.91,560,90,2026-04-14 17:35:44
131,38,Reading,0.87,398,105,2026-04-14 17:35:44
131,24,Useing-Phone,0.93,790,165,2026-04-14 17:35:44
131,27,Head-down,0.94,421,243,2026-04-14 17:35:44
131,20,Reading,0.9,746,77,2026-04-14 17:35:44
131,48,Reading,0.93,730,184,2026-04-14 17:35:44
131,31,Head-down,0.82,511,81,2026-04-14 17:35:44
131,10,Useing-Phone,0.92,90,351,2026-04-14 17:35:44
131,6,Writing,0.95,172,321,2026-04-14 17:35:44
131,22,Useing-Phone,0.88,487,208,2026-04-14 17:35:44
131,25,Reading,0.92,679,198,2026-04-14 17:35:44
131,2,Sleeping,0.92,113,422,2026-04-14 17:35:44
131,26,Sleeping,0.88,836,82,2026-04-14 17:35:44
131,12,Useing-Phone,0.93,586,139,2026-04-14 17:35:44
131,8,Useing-Phone,0.92,619,220,2026-04-14 17:35:44
131,1,Writing,0.94,983,198,2026-04-14 17:35:44
131,33,Writing,0.94,723,258,2026-04-14 17:35:44
131,14,Useing-Phone,0.93,683,119,2026-04-14 17:35:44
131,29,Head-down,0.92,781,70,2026-04-14 17:35:44
131,19,Reading,0.92,801,90,2026-04-14 17:35:44
131,11,Head-down,0.93,353,222,2026-04-14 17:35:44
131,52,Useing-Phone,0.94,278,336,2026-04-14 17:35:44
131,68,Useing-Phone,0.94,153,491,2026-04-14 17:35:44
131,70,Useing-Phone,0.94,252,456,2026-04-14 17:35:44
131,58,Sleeping,0.94,663,290,2026-04-14 17:35:44
131,61,Reading,0.88,1041,142,2026-04-14 17:35:44
131,56,Reading,0.91,860,106,2026-04-14 17:35:44
131,13,Reading,0.92,490,108,2026-04-14 17:35:44
131,36,Reading,0.89,958,117,2026-04-14 17:35:44
131,7,Useing-Phone,0.96,495,306,2026-04-14 17:35:44
131,15,Reading,0.91,636,157,2026-04-14 17:35:44
132,9,Useing-Phone,0.93,433,184,2026-04-14 17:35:44
132,16,Sleeping,0.93,557,233,2026-04-14 17:35:44
132,17,Reading,0.9,139,281,2026-04-14 17:35:44
132,23,Reading,0.92,437,115,2026-04-14 17:35:44
132,32,Reading,0.92,397,124,2026-04-14 17:35:44
132,35,Reading,0.9,560,90,2026-04-14 17:35:44
132,38,Reading,0.87,398,105,2026-04-14 17:35:44
132,24,Useing-Phone,0.93,790,165,2026-04-14 17:35:44
132,27,Head-down,0.95,421,242,2026-04-14 17:35:44
132,20,Reading,0.89,746,78,2026-04-14 17:35:44
132,48,Reading,0.93,730,184,2026-04-14 17:35:44
132,31,Head-down,0.84,511,81,2026-04-14 17:35:44
132,10,Useing-Phone,0.92,90,351,2026-04-14 17:35:44
132,6,Writing,0.95,171,321,2026-04-14 17:35:44
132,22,Useing-Phone,0.89,487,208,2026-04-14 17:35:44
132,25,Reading,0.93,679,200,2026-04-14 17:35:44
132,2,Sleeping,0.92,113,422,2026-04-14 17:35:44
132,26,Useing-Phone,0.89,836,82,2026-04-14 17:35:44
132,12,Useing-Phone,0.92,587,138,2026-04-14 17:35:44
132,8,Useing-Phone,0.92,619,220,2026-04-14 17:35:44
132,1,Writing,0.91,983,195,2026-04-14 17:35:44
132,33,Writing,0.94,723,257,2026-04-14 17:35:44
132,14,Useing-Phone,0.93,683,119,2026-04-14 17:35:44
132,29,Head-down,0.92,781,70,2026-04-14 17:35:44
132,19,Reading,0.92,801,91,2026-04-14 17:35:44
132,11,Head-down,0.91,353,222,2026-04-14 17:35:44
132,52,Useing-Phone,0.91,277,336,2026-04-14 17:35:44
132,68,Useing-Phone,0.94,153,491,2026-04-14 17:35:44
132,70,Useing-Phone,0.94,251,455,2026-04-14 17:35:44
132,58,Sleeping,0.95,661,283,2026-04-14 17:35:44
132,61,Reading,0.89,1041,142,2026-04-14 17:35:44
132,56,Reading,0.91,861,106,2026-04-14 17:35:44
132,13,Reading,0.92,490,108,2026-04-14 17:35:44
132,36,Reading,0.9,958,117,2026-04-14 17:35:44
132,7,Useing-Phone,0.96,495,306,2026-04-14 17:35:44
132,15,Reading,0.84,638,158,2026-04-14 17:35:44
133,9,Useing-Phone,0.94,433,184,2026-04-14 17:35:44
133,16,Sleeping,0.92,558,236,2026-04-14 17:35:44
133,17,Reading,0.88,139,281,2026-04-14 17:35:44
133,23,Reading,0.92,437,115,2026-04-14 17:35:44
133,32,Reading,0.91,398,124,2026-04-14 17:35:44
133,35,Reading,0.9,561,90,2026-04-14 17:35:44
133,38,Reading,0.88,398,105,2026-04-14 17:35:44
133,24,Useing-Phone,0.93,789,166,2026-04-14 17:35:44
133,27,Head-down,0.95,420,242,2026-04-14 17:35:44
133,20,Reading,0.9,746,77,2026-04-14 17:35:44
133,48,Reading,0.94,730,183,2026-04-14 17:35:44
133,31,Head-down,0.82,512,81,2026-04-14 17:35:44
133,10,Useing-Phone,0.93,89,351,2026-04-14 17:35:44
133,6,Writing,0.93,171,320,2026-04-14 17:35:44
133,22,Useing-Phone,0.88,488,209,2026-04-14 17:35:44
133,25,Reading,0.92,679,199,2026-04-14 17:35:44
133,2,Sleeping,0.93,113,422,2026-04-14 17:35:44
133,26,Useing-Phone,0.9,836,82,2026-04-14 17:35:44
133,12,Useing-Phone,0.92,588,138,2026-04-14 17:35:44
133,8,Useing-Phone,0.91,620,222,2026-04-14 17:35:44
133,1,Writing,0.93,986,192,2026-04-14 17:35:44
133,33,Writing,0.94,724,258,2026-04-14 17:35:44
133,14,Useing-Phone,0.91,682,117,2026-04-14 17:35:44
133,29,Head-down,0.88,780,68,2026-04-14 17:35:44
133,19,Reading,0.9,799,89,2026-04-14 17:35:44
133,11,Head-down,0.94,352,222,2026-04-14 17:35:44
133,52,Useing-Phone,0.95,278,338,2026-04-14 17:35:44
133,68,Useing-Phone,0.95,153,491,2026-04-14 17:35:44
133,70,Useing-Phone,0.92,252,455,2026-04-14 17:35:44
133,58,Sleeping,0.95,661,280,2026-04-14 17:35:44
133,56,Reading,0.9,860,105,2026-04-14 17:35:44
133,13,Reading,0.87,490,107,2026-04-14 17:35:44
133,36,Reading,0.87,957,116,2026-04-14 17:35:44
133,7,Useing-Phone,0.96,495,307,2026-04-14 17:35:44
133,59,Reading,0.93,907,152,2026-04-14 17:35:44
133,75,Reading,0.92,490,159,2026-04-14 17:35:44
134,9,Useing-Phone,0.94,433,184,2026-04-14 17:35:44
134,16,Reading,0.91,557,238,2026-04-14 17:35:44
134,17,Reading,0.88,139,280,2026-04-14 17:35:44
134,23,Reading,0.92,437,116,2026-04-14 17:35:44
134,32,Reading,0.92,398,124,2026-04-14 17:35:44
134,35,Reading,0.91,561,90,2026-04-14 17:35:44
134,38,Reading,0.89,398,105,2026-04-14 17:35:44
134,24,Useing-Phone,0.93,789,166,2026-04-14 17:35:44
134,27,Head-down,0.92,420,243,2026-04-14 17:35:44
134,20,Reading,0.89,747,76,2026-04-14 17:35:44
134,48,Reading,0.94,730,182,2026-04-14 17:35:44
134,31,Head-down,0.83,513,81,2026-04-14 17:35:44
134,10,Useing-Phone,0.93,90,350,2026-04-14 17:35:44
134,6,Writing,0.93,171,320,2026-04-14 17:35:44
134,22,Useing-Phone,0.87,490,209,2026-04-14 17:35:44
134,25,Reading,0.92,679,199,2026-04-14 17:35:44
134,2,Sleeping,0.93,115,422,2026-04-14 17:35:44
134,26,Useing-Phone,0.9,836,82,2026-04-14 17:35:44
134,12,Useing-Phone,0.92,588,139,2026-04-14 17:35:44
134,8,Useing-Phone,0.9,620,223,2026-04-14 17:35:44
134,1,Writing,0.95,986,191,2026-04-14 17:35:44
134,33,Reading,0.93,724,258,2026-04-14 17:35:44
134,14,Useing-Phone,0.91,682,117,2026-04-14 17:35:44
134,29,Head-down,0.88,780,67,2026-04-14 17:35:44
134,19,Reading,0.9,798,89,2026-04-14 17:35:44
134,11,Head-down,0.94,352,222,2026-04-14 17:35:44
134,52,Useing-Phone,0.95,278,338,2026-04-14 17:35:44
134,68,Useing-Phone,0.94,153,491,2026-04-14 17:35:44
134,70,Useing-Phone,0.92,253,456,2026-04-14 17:35:44
134,58,Sleeping,0.94,661,279,2026-04-14 17:35:44
134,56,Reading,0.91,859,105,2026-04-14 17:35:44
134,13,Reading,0.88,490,106,2026-04-14 17:35:44
134,36,Reading,0.84,957,115,2026-04-14 17:35:44
134,7,Useing-Phone,0.96,495,308,2026-04-14 17:35:44
134,76,Reading,0.83,890,92,2026-04-14 17:35:44
134,59,Reading,0.93,907,151,2026-04-14 17:35:44
134,75,Reading,0.92,490,159,2026-04-14 17:35:44
135,9,Useing-Phone,0.9,429,183,2026-04-14 17:35:44
135,16,Reading,0.95,558,241,2026-04-14 17:35:44
135,23,Reading,0.91,435,116,2026-04-14 17:35:44
135,35,Reading,0.92,564,91,2026-04-14 17:35:44
135,38,Reading,0.87,399,106,2026-04-14 17:35:44
135,24,Useing-Phone,0.94,783,170,2026-04-14 17:35:44
135,20,Reading,0.9,747,74,2026-04-14 17:35:44
135,31,Head-down,0.91,514,81,2026-04-14 17:35:44
135,10,Useing-Phone,0.93,95,350,2026-04-14 17:35:44
135,2,Sleeping,0.86,115,420,2026-04-14 17:35:44
135,26,Useing-Phone,0.72,828,80,2026-04-14 17:35:44
135,12,Useing-Phone,0.92,600,131,2026-04-14 17:35:44
135,8,Useing-Phone,0.93,620,222,2026-04-14 17:35:44
135,14,Useing-Phone,0.91,674,118,2026-04-14 17:35:44
135,19,Reading,0.91,798,87,2026-04-14 17:35:44
135,11,Head-down,0.94,366,242,2026-04-14 17:35:44
135,58,Sleeping,0.93,661,277,2026-04-14 17:35:44
135,56,Reading,0.86,861,111,2026-04-14 17:35:44
135,13,Reading,0.92,493,106,2026-04-14 17:35:44
135,36,Reading,0.91,960,114,2026-04-14 17:35:44
135,59,Reading,0.9,912,153,2026-04-14 17:35:44
135,75,Reading,0.88,491,161,2026-04-14 17:35:44
